19.463447150473506, 68.16127534707005
20.114160724686187, 68.16184437497435
20.786629343233567, 68.16241340762905
21.48158033373376, 68.16298244503417
22.199765340255635, 68.16355148718974
22.941961136280856, 68.16412053409584
23.70897046484548, 68.1646895857525
24.50162290676953, 68.16525864215976
25.32077577791381, 68.16582770331763
26.167315056434333, 68.16639676922618
27.042156341037284, 68.1669658398854
27.946245841270876, 68.1675349152954
28.880561400925334, 68.1681039954562
29.84611355564772, 68.16867308036782
30.84394662591557, 68.16924217003032
31.875139846551555, 68.16981126444368
32.94080853400058, 68.17038036360802
34.04210529263224, 68.17094946752334
35.18022126137287, 68.1715185761897
36.35638740201584, 68.17208768960712
37.571875830603446, 68.17265680777565
38.82800119332021, 68.1732259306953
40.12612208838606, 68.17379505836615
41.46764253548697, 68.17436419078824
42.85401349433246, 68.17493332796158
44.286734433982545, 68.17550246988623
45.76735495464111, 68.1760716165622
47.297476463670435, 68.17664076798957
48.87875390763885, 68.17720992416837
50.512897562275484, 68.17777908509863
52.20167488226775, 68.1783482507804
53.94691241290232, 68.17891742121371
55.750497765617396, 68.17948659639856
57.614381659602664, 68.18005577633507
59.54058003165525, 68.18062496102324
61.53117621657374, 68.18119415046311
63.588323200448194, 68.18176334465473
65.71424594928402, 68.18233254359808
67.91124381547698, 68.18290174729329
70.18169302474374, 68.18347095574036
72.52804924619642, 68.18404016893933
74.95285024834145, 68.18460938689023
77.45871864387591, 68.18517860959312
80.04836472624856, 68.185747837048
82.72458940105548, 68.18631706925495
85.49028721543922, 68.186886306214
88.34844948876874, 68.18745554792521
91.30216754798661, 68.18802479438858
94.35463607112126, 68.18859404560413
97.50915654258269, 68.18916330157198
100.76914082397681, 68.18973256229212
104.13811484430161, 68.1903018277646
107.61972241351674, 68.19087109798944
111.21772916360948, 68.19144037296671
114.93602662142176, 68.1920096526964
118.7786364176423, 68.19257893717861
122.74971463651532, 68.19314822641336
126.85355631097285, 68.19371752040068
131.0946000680492, 68.19428681914061
135.47743292960573, 68.19485612263315
140.00679527355408, 68.19542543087844
144.68758596094779, 68.19599474387645
149.52486763448545, 68.19656406162723
154.5238721941556, 68.19713338413082
159.6900064559477, 68.19770271138727
165.02885799974865, 68.19827204339657
170.54620121274897, 68.19884138015884
